"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold","GeneSymbol"
"1557857_a_at",1.08258400495612,3.59598641743052,5.56981163863524,1.40226373568878e-07,7.44646170831235e-07,6.67702551182225,"TRUE",NA
"202619_s_at",1.31745626171623,5.01312348486437,5.56765707601466,1.41632892362204e-07,7.51312543892842e-07,6.6673193448764,"TRUE","PLOD2"
"1556800_a_at",1.36743570455926,4.61223453736312,5.55977438032878,1.46897382950107e-07,7.76301412410312e-07,6.63182793281115,"TRUE",NA
"243828_at",1.16282972434959,4.23905177409723,5.5584747914831,1.47783506204516e-07,7.80682434949945e-07,6.62597956737601,"TRUE",NA
"233401_at",1.26431755408177,3.91392039685185,5.55832692780181,1.47884657594452e-07,7.81141305572086e-07,6.62531420946473,"TRUE",NA
"204271_s_at",1.17282398219789,5.24069734031804,5.55825673441083,1.47932699573402e-07,7.81319585507704e-07,6.62499835661239,"TRUE","EDNRB"
"233261_at",-1.03388715058933,5.63298966991609,-5.55776943168581,1.48266641960669e-07,7.82856460569733e-07,6.62280568272076,"TRUE","EBF1"
"242025_at",1.04393641335885,3.9114811009408,5.55603762136471,1.4945940729514e-07,7.88773464658472e-07,6.61501416114247,"TRUE",NA
"1562456_at",1.04730812073593,5.30466062242365,5.55151010563838,1.52622204098148e-07,8.03990655079127e-07,6.59465163765223,"TRUE",NA
"1569609_at",1.69894557964311,5.36573643406078,5.54568036833714,1.56791256445402e-07,8.23730368612698e-07,6.56844740119806,"TRUE",NA
"240335_at",1.00467704033484,4.45484117481619,5.54054661025393,1.60554672245334e-07,8.41964963074394e-07,6.54538557272903,"TRUE","SLC35F5"
"233022_at",1.31602677521808,4.88760939343449,5.54049834404593,1.60590470727194e-07,8.42071927400914e-07,6.54516881405996,"TRUE","TRPM3"
"1569491_at",1.34648756719879,3.30407681211741,5.53933445778765,1.61456079195713e-07,8.46205054642026e-07,6.53994227059876,"TRUE",NA
"244885_at",1.21186994472184,3.44983032393141,5.53797477915829,1.62473083038736e-07,8.5088274091407e-07,6.53383735954655,"TRUE","EBF2"
"228368_at",1.02220371614771,4.05504800847841,5.53772695004169,1.62659126545973e-07,8.51693903840361e-07,6.53272471471402,"TRUE","ARHGAP20"
"1556888_at",-1.03955999489244,5.46816118766272,-5.53674163847478,1.63400855724685e-07,8.55004477629167e-07,6.52830139834982,"TRUE",NA
"242802_x_at",1.08830164615599,2.90315421093833,5.53346270015821,1.65893094200685e-07,8.66883773814626e-07,6.51358489803061,"TRUE",NA
"1559149_at",1.19072884138725,4.33480386603509,5.53062168721049,1.68082505716514e-07,8.76983586224868e-07,6.50083823869889,"TRUE",NA
"1562065_at",1.05572843387574,4.25350936888972,5.52717892984965,1.70773539788791e-07,8.89242217900205e-07,6.48539717159237,"TRUE",NA
"229849_at",1.25908003477628,3.88198142869787,5.52644185261981,1.71355128787342e-07,8.92015773250304e-07,6.48209208750554,"TRUE","WIPF3"
"209292_at",1.09705367670364,3.9079488203042,5.52443691710799,1.72946935509846e-07,8.99616944058684e-07,6.47310325319994,"TRUE","ID4"
"1569674_at",1.10199529268316,3.46948669614346,5.52282937045633,1.742336742669e-07,9.05620889870019e-07,6.4658975092478,"TRUE","LINC00630"
"1559028_at",-1.12696000032671,6.05321606980215,-5.52248883563576,1.74507449857973e-07,9.0678528996243e-07,6.46437124603551,"TRUE","CYP4F35P"
"233205_at",1.1285686074916,4.07938311894969,5.51545981143375,1.8025336553469e-07,9.34156659773382e-07,6.43288044432164,"TRUE","KCNMB2-AS1"
"237355_at",1.0738052637178,5.05243602801454,5.50413515315191,1.8990207242157e-07,9.79518472608428e-07,6.38219696814327,"TRUE",NA
"240290_at",1.00385442953284,3.62035930978591,5.50292372519766,1.90963638602646e-07,9.84715357974129e-07,6.37677904882833,"TRUE",NA
"230271_at",1.24325437297195,3.57520853975471,5.49892958160779,1.9450493996171e-07,1.00165372444254e-06,6.35892111670217,"TRUE","ONECUT2"
"205838_at",-1.30575839011016,4.17610825665944,-5.49701211411812,1.96227741342484e-07,1.00938486761693e-06,6.350350922989,"TRUE","GYPA"
"1565860_at",1.35274409169257,4.53603245222177,5.4942855043756,1.98703252332435e-07,1.02125402531264e-06,6.33816743353679,"TRUE",NA
"240245_at",1.34762098013956,3.80320378355342,5.49285768572853,2.00011733133487e-07,1.02701366539007e-06,6.33178891571047,"TRUE",NA
"231798_at",-1.39442215091377,8.01807431925747,-5.49086352826115,2.01853324498924e-07,1.03530305037323e-06,6.32288210735953,"TRUE","NOG"
"241769_at",1.02518627411684,4.77677625935918,5.49047654476495,2.02212616709208e-07,1.03704857129499e-06,6.32115389710289,"TRUE",NA
"224418_x_at",1.1401049429784,4.12082334921943,5.49028573612725,2.02390001736963e-07,1.03776360733081e-06,6.32030180221479,"TRUE","PMCHL1"
"231441_at",1.48473330291088,4.31368046336707,5.48958905070657,2.03038967056634e-07,1.04031070413471e-06,6.31719076770523,"TRUE","TEX47"
"1566498_at",1.09945380584722,3.29597693673606,5.48558341631685,2.06809889545856e-07,1.05735278763042e-06,6.29930845347828,"TRUE",NA
"244793_at",1.19121322076392,4.64317098545015,5.4834261065979,2.08869065127868e-07,1.06717501465273e-06,6.28968096173296,"TRUE",NA
"216737_at",1.05088270854844,2.48219646205389,5.47721351887736,2.14911645222483e-07,1.09519006454835e-06,6.26196903088921,"TRUE",NA
"1567705_at",1.34496060444008,4.04435918887412,5.4760057920224,2.16106000940642e-07,1.1005706713672e-06,6.25658410459932,"TRUE",NA
"242828_at",1.2714717105195,4.14515766229761,5.472698348027,2.19410134912568e-07,1.11489304148184e-06,6.24184089910838,"TRUE","FIGN"
"232182_at",1.44311818805294,5.80069191371456,5.47145634457161,2.2066360412345e-07,1.12074152860656e-06,6.23630600044514,"TRUE",NA
"242202_at",1.13930489878246,6.11766964584064,5.46747388639439,2.24730208637786e-07,1.13980743573942e-06,6.218563749527,"TRUE",NA
"1567878_at",1.67290498710712,4.04192422444634,5.46427661683891,2.28047955556457e-07,1.15459968238256e-06,6.20432542908583,"TRUE","DEFB114"
"235447_at",1.30498721989743,3.66877409777918,5.46003608141678,2.32522211062431e-07,1.17485924497167e-06,6.18544918545444,"TRUE","TRUB1"
"203824_at",1.04552541704498,3.53743917190962,5.45836247673001,2.34311567922301e-07,1.18280721781477e-06,6.17800185223083,"TRUE","TSPAN8"
"1553809_a_at",1.01620686015844,6.21883262469203,5.4575116990815,2.35226339938052e-07,1.1872057727419e-06,6.17421654451916,"TRUE","TMEM252"
"233683_at",1.47810823426607,4.3251747016743,5.45596882994335,2.36894172842964e-07,1.19507186752067e-06,6.16735290212673,"TRUE",NA
